product_id,product_name,slug,brand,category,user_category,short_description,full_description,product_status,sort_order,goals,aim,search_tags,primary_image_url,image_url_2,image_url_3,image_url_4,image_url_5,serving_size_label,serving_size_g,calories,protein_g,carbohydrates_g,fat_g,fibre_g,sugar_g,sodium_mg,usage_information,ingredients,warnings_allergens,variant_id,sku,variant_name,size_weight,flavour,colour,variant_status,price_inr,compare_at_price_inr,stock_quantity,low_stock_threshold,is_default_variant,created_at,updated_at,variant_count,variant_options,goal_tags
PROD-126,NITRAFLEX,nitraflex-gat,GAT,Pre-Workout,Pre-Workout,"Pre-Training Formula for Bigger, Better Workouts*","Pre-Training Formula for Bigger, Better Workouts*",draft,126,Muscle Building,workout,"workout, nitraflex, gat, improve workout products",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/pre-workout.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJlLXdvcmtvdXQud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc4NzYsImV4cCI6MjEwMzA1Nzg3Nn0.ihbM2ekL_oObnGCa7e3zJl-Ht0xD-R51yaCL7UspbWI,,,,,5 g,5,20,0,1,0,0,0,10,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-126-01,SKU-0162,5 g,5 g,,,active,2549,2855,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,5 g,workout
PROD-127,Ghost Legend Pre-Workout,ghost-legend-pre-workout,Ghost Lifestyle,Pre-Workout,Pre-Workout,"250mg caffeine, 4g citrulline, 3.2g beta-alanine. Fully transparent label.","Ghost Legend is a full-disclosure, fully dosed pre-workout with 250mg of caffeine from natural sources, 4g of L-Citrulline for skin-splitting pumps, and 3.2g of CarnoSyn Beta-Alanine for endurance. Featuring unique licensed collaborations, every scoop is built for the Ghost Life.",draft,127,Muscle Building,"Energy,Pump,Endurance,Focus","ghost legend,pre-workout,citrulline,beta alanine,pump,caffeine",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/pre-workout.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJlLXdvcmtvdXQud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc4NzYsImV4cCI6MjEwMzA1Nzg3Nn0.ihbM2ekL_oObnGCa7e3zJl-Ht0xD-R51yaCL7UspbWI,,,,,1 Scoop (13.6g),13.6,5,0,0,0,0,0,110,Mix 1 scoop in 300–400ml cold water 15–20 minutes before training.,"L-Citrulline, Beta-Alanine, Natural Caffeine (from Coffee Bean), Alpha-GPC, Taurine, Raw Coconut Water, Noolandz, L-Tyrosine, Natural Flavours, Sucralose",Contains 250mg caffeine. Not suitable for minors or pregnant/nursing women. Assess tolerance before use.,VAR-127-01,GH-LGD-30-SCL,30 servings - Sonic Cherry Limeade,30 servings,Sonic Cherry Limeade,,active,3299,3999,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,30 servings - Sonic Cherry Limeade | 30 servings - Warheads Sour Watermelon,"Energy,Pump,Endurance,Focus"
PROD-127,Ghost Legend Pre-Workout,ghost-legend-pre-workout,Ghost Lifestyle,Pre-Workout,Pre-Workout,"250mg caffeine, 4g citrulline, 3.2g beta-alanine. Fully transparent label.","Ghost Legend is a full-disclosure, fully dosed pre-workout with 250mg of caffeine from natural sources, 4g of L-Citrulline for skin-splitting pumps, and 3.2g of CarnoSyn Beta-Alanine for endurance. Featuring unique licensed collaborations, every scoop is built for the Ghost Life.",draft,127,Muscle Building,"Energy,Pump,Endurance,Focus","ghost legend,pre-workout,citrulline,beta alanine,pump,caffeine",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/pre-workout.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJlLXdvcmtvdXQud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc4NzYsImV4cCI6MjEwMzA1Nzg3Nn0.ihbM2ekL_oObnGCa7e3zJl-Ht0xD-R51yaCL7UspbWI,,,,,1 Scoop (13.6g),13.6,5,0,0,0,0,0,110,Mix 1 scoop in 300–400ml cold water 15–20 minutes before training.,"L-Citrulline, Beta-Alanine, Natural Caffeine (from Coffee Bean), Alpha-GPC, Taurine, Raw Coconut Water, Noolandz, L-Tyrosine, Natural Flavours, Sucralose",Contains 250mg caffeine. Not suitable for minors or pregnant/nursing women. Assess tolerance before use.,VAR-127-02,GH-LGD-30-WSW,30 servings - Warheads Sour Watermelon,30 servings,Warheads Sour Watermelon,,active,3299,3999,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,30 servings - Sonic Cherry Limeade | 30 servings - Warheads Sour Watermelon,"Energy,Pump,Endurance,Focus"
PROD-128,Pre JYM,pre-jym-jym-supplement-science,JYM Supplement Science,Pre-Workout,Pre-Workout,Pre-Workout Powder Powerhouse Packed with 13-Hand Picked Ingredients to Support Improved Workouts*,Pre-Workout Powder Powerhouse Packed with 13-Hand Picked Ingredients to Support Improved Workouts*,draft,128,Muscle Building,workout,"workout, pre jym, jym supplement science, improve workout products",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/pre-workout.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJlLXdvcmtvdXQud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc4NzYsImV4cCI6MjEwMzA1Nzg3Nn0.ihbM2ekL_oObnGCa7e3zJl-Ht0xD-R51yaCL7UspbWI,,,,,5 g,5,20,0,1,0,0,0,10,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-128-01,SKU-0159,5 g,5 g,,,active,4164,4664,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,5 g,workout
PROD-129,PRE-KAGED,pre-kaged-kaged-muscle,Kaged Muscle,Pre-Workout,Pre-Workout,Turn Up Your Workout Intensity and Increase Performance with a Revolutionary Workout Primer*,Turn Up Your Workout Intensity and Increase Performance with a Revolutionary Workout Primer*,draft,129,Muscle Building,workout,"workout, pre kaged, kaged muscle, improve workout products",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/pre-workout.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJlLXdvcmtvdXQud2VicCIsInNjb3BlIjoiZG93bmxvYWQiLCJpYXQiOjE3ODc2OTc4NzYsImV4cCI6MjEwMzA1Nzg3Nn0.ihbM2ekL_oObnGCa7e3zJl-Ht0xD-R51yaCL7UspbWI,,,,,5 g,5,20,0,1,0,0,0,10,"Use according to the product label. Store in a cool, dry place.",,Check label for allergens.,VAR-129-01,SKU-0161,5 g,5 g,,,active,3229,3616,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,5 g,workout
PROD-130,CLIF BAR Energy Bar,clif-bar-energy-bar,Clif Bar,Protein Bars & Snacks,Protein,68g carb-rich endurance energy bar made with organic oats and real food ingredients.,"CLIF BAR is the original endurance energy bar, made with organic rolled oats for sustained slow-release energy. Each bar contains a balanced mix of carbohydrates, protein, and fat along with essential vitamins and minerals. Perfect for endurance athletes, cyclists, or hikers needing sustained fuel.",draft,130,"Muscle Building, General Fitness","Endurance,Energy,Carb Loading","clif bar,energy bar,endurance,oats,organic,cyclist",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,1 Bar (68g),68,250,10,44,6,5,21,150,Consume 1–2 bars 30–60 minutes before or during prolonged physical activity. Drink plenty of water.,"Organic Rolled Oats, Organic Brown Rice Syrup, Soy Protein Isolate, Organic Cane Syrup, Palm Kernel Oil, Organic Oat Fibre, Organic Cane Sugar, Dark Chocolate Chips, Cocoa Powder, Soy Lecithin, Vanilla Extract","Contains wheat, soy, and tree nuts. Manufactured in a facility with peanuts.",VAR-130-01,CLF-EB-12-CC,Box of 12 - Chocolate Chip,12x68g,Chocolate Chip,,active,1999,2399,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,Box of 12 - Chocolate Chip | Box of 12 - Peanut Butter | Single Bar - Chocolate Chip,"Endurance,Energy,Carb Loading"
PROD-130,CLIF BAR Energy Bar,clif-bar-energy-bar,Clif Bar,Protein Bars & Snacks,Protein,68g carb-rich endurance energy bar made with organic oats and real food ingredients.,"CLIF BAR is the original endurance energy bar, made with organic rolled oats for sustained slow-release energy. Each bar contains a balanced mix of carbohydrates, protein, and fat along with essential vitamins and minerals. Perfect for endurance athletes, cyclists, or hikers needing sustained fuel.",draft,130,"Muscle Building, General Fitness","Endurance,Energy,Carb Loading","clif bar,energy bar,endurance,oats,organic,cyclist",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,1 Bar (68g),68,250,10,44,6,5,21,150,Consume 1–2 bars 30–60 minutes before or during prolonged physical activity. Drink plenty of water.,"Organic Rolled Oats, Organic Brown Rice Syrup, Soy Protein Isolate, Organic Cane Syrup, Palm Kernel Oil, Organic Oat Fibre, Organic Cane Sugar, Dark Chocolate Chips, Cocoa Powder, Soy Lecithin, Vanilla Extract","Contains wheat, soy, and tree nuts. Manufactured in a facility with peanuts.",VAR-130-02,CLF-EB-12-PB,Box of 12 - Peanut Butter,12x68g,Peanut Butter,,active,1999,2399,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,Box of 12 - Chocolate Chip | Box of 12 - Peanut Butter | Single Bar - Chocolate Chip,"Endurance,Energy,Carb Loading"
PROD-130,CLIF BAR Energy Bar,clif-bar-energy-bar,Clif Bar,Protein Bars & Snacks,Protein,68g carb-rich endurance energy bar made with organic oats and real food ingredients.,"CLIF BAR is the original endurance energy bar, made with organic rolled oats for sustained slow-release energy. Each bar contains a balanced mix of carbohydrates, protein, and fat along with essential vitamins and minerals. Perfect for endurance athletes, cyclists, or hikers needing sustained fuel.",draft,130,"Muscle Building, General Fitness","Endurance,Energy,Carb Loading","clif bar,energy bar,endurance,oats,organic,cyclist",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,1 Bar (68g),68,250,10,44,6,5,21,150,Consume 1–2 bars 30–60 minutes before or during prolonged physical activity. Drink plenty of water.,"Organic Rolled Oats, Organic Brown Rice Syrup, Soy Protein Isolate, Organic Cane Syrup, Palm Kernel Oil, Organic Oat Fibre, Organic Cane Sugar, Dark Chocolate Chips, Cocoa Powder, Soy Lecithin, Vanilla Extract","Contains wheat, soy, and tree nuts. Manufactured in a facility with peanuts.",VAR-130-03,CLF-EB-68-CC,Single Bar - Chocolate Chip,68g,Chocolate Chip,,active,199,249,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,Box of 12 - Chocolate Chip | Box of 12 - Peanut Butter | Single Bar - Chocolate Chip,"Endurance,Energy,Carb Loading"
PROD-131,Halo Top Protein Ice Cream,halo-top-protein-ice-cream,Halo Top,Protein Bars & Snacks,Protein,"20g protein, only 280 calories per pint. The entire pint you can eat guilt-free.",Halo Top is the revolutionary protein ice cream that's changed the dessert game. Each pint contains a full 20g of protein and only 280 calories total — meaning you can eat the entire pint without guilt. Made with erythritol and stevia for sweetness with minimal sugar impact. Available in 20+ flavours.,draft,131,"Muscle Building, General Fitness","Protein Snack,Low Calorie,Healthy Indulgence,Dessert","halo top,protein ice cream,low calorie,high protein dessert,guilt free",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,½ cup (65g),65,70,5,7,2.5,0.5,2,100,Serve directly from freezer. Let sit for 5–10 minutes to reach optimal scoopable texture.,"Skim Milk, Eggs, Erythritol, Cream, Prebiotic Fibre (Soluble Corn Fibre), Milk Protein Concentrate, Cocoa Powder, Vegetable Glycerin, Stevia, Natural Flavour",Contains milk and eggs. Not for lactose-intolerant individuals.,VAR-131-01,HT-PIC-473-CHO,473ml Pint - Chocolate,473ml,Chocolate,,active,799,999,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,473ml Pint - Chocolate | 473ml Pint - Strawberry | 473ml Pint - Vanilla,"Protein Snack,Low Calorie,Healthy Indulgence,Dessert"
PROD-131,Halo Top Protein Ice Cream,halo-top-protein-ice-cream,Halo Top,Protein Bars & Snacks,Protein,"20g protein, only 280 calories per pint. The entire pint you can eat guilt-free.",Halo Top is the revolutionary protein ice cream that's changed the dessert game. Each pint contains a full 20g of protein and only 280 calories total — meaning you can eat the entire pint without guilt. Made with erythritol and stevia for sweetness with minimal sugar impact. Available in 20+ flavours.,draft,131,"Muscle Building, General Fitness","Protein Snack,Low Calorie,Healthy Indulgence,Dessert","halo top,protein ice cream,low calorie,high protein dessert,guilt free",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,½ cup (65g),65,70,5,7,2.5,0.5,2,100,Serve directly from freezer. Let sit for 5–10 minutes to reach optimal scoopable texture.,"Skim Milk, Eggs, Erythritol, Cream, Prebiotic Fibre (Soluble Corn Fibre), Milk Protein Concentrate, Cocoa Powder, Vegetable Glycerin, Stevia, Natural Flavour",Contains milk and eggs. Not for lactose-intolerant individuals.,VAR-131-02,HT-PIC-473-STR,473ml Pint - Strawberry,473ml,Strawberry,,active,799,999,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,473ml Pint - Chocolate | 473ml Pint - Strawberry | 473ml Pint - Vanilla,"Protein Snack,Low Calorie,Healthy Indulgence,Dessert"
PROD-131,Halo Top Protein Ice Cream,halo-top-protein-ice-cream,Halo Top,Protein Bars & Snacks,Protein,"20g protein, only 280 calories per pint. The entire pint you can eat guilt-free.",Halo Top is the revolutionary protein ice cream that's changed the dessert game. Each pint contains a full 20g of protein and only 280 calories total — meaning you can eat the entire pint without guilt. Made with erythritol and stevia for sweetness with minimal sugar impact. Available in 20+ flavours.,draft,131,"Muscle Building, General Fitness","Protein Snack,Low Calorie,Healthy Indulgence,Dessert","halo top,protein ice cream,low calorie,high protein dessert,guilt free",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,½ cup (65g),65,70,5,7,2.5,0.5,2,100,Serve directly from freezer. Let sit for 5–10 minutes to reach optimal scoopable texture.,"Skim Milk, Eggs, Erythritol, Cream, Prebiotic Fibre (Soluble Corn Fibre), Milk Protein Concentrate, Cocoa Powder, Vegetable Glycerin, Stevia, Natural Flavour",Contains milk and eggs. Not for lactose-intolerant individuals.,VAR-131-03,HT-PIC-473-VAN,473ml Pint - Vanilla,473ml,Vanilla,,active,799,999,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,473ml Pint - Chocolate | 473ml Pint - Strawberry | 473ml Pint - Vanilla,"Protein Snack,Low Calorie,Healthy Indulgence,Dessert"
PROD-132,MuscleBlaze Hi-Protein Bar,muscleblaze-hi-protein-bar,MuscleBlaze,Protein Bars & Snacks,Protein,27g protein and just 3g sugar per bar. India's highest protein bar.,"MuscleBlaze Hi-Protein Bar packs an impressive 27g of protein with only 3g of sugar, making it one of the highest-protein bars available in India. Made with real dark chocolate and a satisfying chewy texture, it's the ideal post-workout recovery snack or healthy indulgence.",draft,132,"Muscle Building, General Fitness","Protein Snack,Recovery,Muscle Building","muscleblaze protein bar,high protein,low sugar,dark chocolate",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,1 Bar (100g),100,320,27,29,11,3,3,250,Eat 1 bar post-workout or as an in-between meal snack.,"Protein Blend (Whey Protein Isolate, Milk Protein), Rice Syrup, Dark Chocolate (Cocoa Mass, Cocoa Butter, Sweetener), Peanut Butter, Almonds, Glycerin, Sunflower Oil, Soy Lecithin","Contains milk, soy, peanuts, and tree nuts. Keep in a cool, dry place.",VAR-132-01,MB-HPB-1-DC,Pack of 1 - Dark Chocolate,100g,Dark Chocolate,,active,149,199,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,Pack of 1 - Dark Chocolate | Pack of 6 - Dark Chocolate | Pack of 6 - Peanut Butter,"Protein Snack,Recovery,Muscle Building"
PROD-132,MuscleBlaze Hi-Protein Bar,muscleblaze-hi-protein-bar,MuscleBlaze,Protein Bars & Snacks,Protein,27g protein and just 3g sugar per bar. India's highest protein bar.,"MuscleBlaze Hi-Protein Bar packs an impressive 27g of protein with only 3g of sugar, making it one of the highest-protein bars available in India. Made with real dark chocolate and a satisfying chewy texture, it's the ideal post-workout recovery snack or healthy indulgence.",draft,132,"Muscle Building, General Fitness","Protein Snack,Recovery,Muscle Building","muscleblaze protein bar,high protein,low sugar,dark chocolate",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,1 Bar (100g),100,320,27,29,11,3,3,250,Eat 1 bar post-workout or as an in-between meal snack.,"Protein Blend (Whey Protein Isolate, Milk Protein), Rice Syrup, Dark Chocolate (Cocoa Mass, Cocoa Butter, Sweetener), Peanut Butter, Almonds, Glycerin, Sunflower Oil, Soy Lecithin","Contains milk, soy, peanuts, and tree nuts. Keep in a cool, dry place.",VAR-132-02,MB-HPB-6-DC,Pack of 6 - Dark Chocolate,6x100g,Dark Chocolate,,active,799,999,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,Pack of 1 - Dark Chocolate | Pack of 6 - Dark Chocolate | Pack of 6 - Peanut Butter,"Protein Snack,Recovery,Muscle Building"
PROD-132,MuscleBlaze Hi-Protein Bar,muscleblaze-hi-protein-bar,MuscleBlaze,Protein Bars & Snacks,Protein,27g protein and just 3g sugar per bar. India's highest protein bar.,"MuscleBlaze Hi-Protein Bar packs an impressive 27g of protein with only 3g of sugar, making it one of the highest-protein bars available in India. Made with real dark chocolate and a satisfying chewy texture, it's the ideal post-workout recovery snack or healthy indulgence.",draft,132,"Muscle Building, General Fitness","Protein Snack,Recovery,Muscle Building","muscleblaze protein bar,high protein,low sugar,dark chocolate",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,1 Bar (100g),100,320,27,29,11,3,3,250,Eat 1 bar post-workout or as an in-between meal snack.,"Protein Blend (Whey Protein Isolate, Milk Protein), Rice Syrup, Dark Chocolate (Cocoa Mass, Cocoa Butter, Sweetener), Peanut Butter, Almonds, Glycerin, Sunflower Oil, Soy Lecithin","Contains milk, soy, peanuts, and tree nuts. Keep in a cool, dry place.",VAR-132-03,MB-HPB-6-PB,Pack of 6 - Peanut Butter,6x100g,Peanut Butter,,active,799,999,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,Pack of 1 - Dark Chocolate | Pack of 6 - Dark Chocolate | Pack of 6 - Peanut Butter,"Protein Snack,Recovery,Muscle Building"
PROD-133,No Whey! Vegan Chocolate Truffle Bar,no-whey-vegan-chocolate-truffle-bar,No Whey! Foods,Protein Bars & Snacks,Protein,"Completely dairy-free, gluten-free, peanut-free vegan chocolate bar. 8g protein.","No Whey! Foods makes allergen-friendly vegan protein bars safe for people with multiple food allergies. Dairy-free, gluten-free, peanut-free, and tree-nut-free, these chocolate truffle bars provide 8g of plant protein and rich chocolate flavour without any of the common allergens.",draft,133,"Muscle Building, General Fitness","Vegan,Allergen-Friendly,Protein Snack","vegan protein bar,no whey,dairy free,gluten free,allergen friendly,chocolate",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/protein-bars.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvcHJvdGVpbi1iYXJzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3Njk3OTEwLCJleHAiOjIxMDMwNTc5MTB9.3ui2AZwEINkhZRPcd3MWJ9D5uuELYwWql52WMkGaOyM,,,,,1 Bar (45g),45,190,8,23,9,5,10,90,Enjoy as a snack. Store at room temperature away from direct sunlight.,"Rice Protein, Pea Protein, Dark Chocolate (Cocoa Mass, Cane Sugar, Cocoa Butter), Brown Rice Syrup, Cocoa Powder, Coconut Sugar, Vanilla Extract","Free from dairy, gluten, peanuts, and tree nuts. Produced in a dedicated allergen-free facility.",VAR-133-01,NW-VPB-10-DC,Box of 10,10x45g,Dark Chocolate,,active,1999,2399,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,2,Box of 10 | Single Bar,"Vegan,Allergen-Friendly,Protein Snack"
